transaction_id,sale_date,product_name,category,region,quantity,unit_price,discount_pct,tax_pct,total_amount,payment_method
994,2024-03-24,Laptop B,Electronics,Canada,3,2074,15,5,5553.14,NetBanking
995,2024-01-06,Headphones C,Accessories,Canada,4,9681,5,18,43409.6,Cash
996,2024-06-20,Headphones C,Electronics,Canada,9,51447,10,12,466727.18,NetBanking
997,2024-02-17,Keyboard D,Accessories,USA,8,35230,15,5,251542.2,NetBanking
998,2024-03-21,Smartphone A,Electronics,Canada,6,57034,5,12,364105.06,Card
999,2024-07-29,Laptop B,Accessories,Canada,7,50051,5,5,349481.11,Cash
1000,2024-01-19,Camera G,Electronics,India,5,52423,5,18,293830.91,Card
1001,2024-02-15,Camera G,Accessories,Germany,8,37614,15,18,301814.74,Cash
1002,2024-05-21,Laptop B,Electronics,USA,5,38977,15,18,195469.65,NetBanking
1003,2024-09-10,Keyboard D,Gadgets,Canada,4,4492,10,18,19082.02,NetBanking
1004,2024-12-22,Headphones C,Electronics,UK,3,52337,0,18,185272.98,UPI
1005,2024-02-24,Keyboard D,Electronics,Australia,9,46946,5,5,421457.72,Card
1006,2024-12-22,Monitor E,Electronics,India,1,1403,5,12,1492.79,Cash
1007,2024-01-09,Tablet H,Electronics,Canada,6,23122,5,5,138385.17,Cash
1008,2024-12-31,Headphones C,Gadgets,Australia,4,15967,10,12,64378.94,NetBanking
1009,2024-09-17,Mouse F,Electronics,India,9,19201,0,5,181449.45,Cash
1010,2024-08-12,Mouse F,Gadgets,UK,7,39981,15,12,266433.38,UPI
1011,2024-04-10,Smartphone A,Electronics,India,10,3691,15,12,35138.32,UPI
1012,2024-01-13,Laptop B,Accessories,Australia,3,42913,10,18,136720.82,Card
1013,2024-03-17,Headphones C,Electronics,USA,1,37525,0,18,44279.5,NetBanking
1014,2024-03-30,Monitor E,Accessories,Germany,2,56846,15,18,114033.08,NetBanking
1015,2024-10-14,Headphones C,Electronics,Germany,6,57617,15,18,346739.11,Card
1016,2024-08-17,Mouse F,Gadgets,USA,4,35974,5,5,143536.26,Card
1017,2024-01-26,Mouse F,Accessories,Germany,6,22345,10,18,142382.34,Card
1018,2024-05-06,Camera G,Electronics,USA,1,2866,15,18,2874.6,NetBanking
1019,2024-04-30,Monitor E,Electronics,India,8,29501,10,12,237896.06,Cash
1020,2024-07-03,Laptop B,Gadgets,India,3,41119,0,12,138159.84,UPI
1021,2024-02-16,Mouse F,Electronics,India,2,28766,10,18,61098.98,UPI
1022,2024-11-05,Tablet H,Accessories,Canada,4,55157,15,5,196910.49,Card
1023,2024-05-06,Monitor E,Gadgets,USA,1,21007,15,5,18748.75,Cash
1024,2024-09-08,Camera G,Electronics,Canada,3,42440,0,5,133686.0,NetBanking
1025,2024-11-13,Laptop B,Electronics,Australia,4,29410,15,12,111993.28,Cash
1026,2024-12-05,Smartphone A,Accessories,USA,2,5222,5,5,10417.89,NetBanking
1027,2024-06-24,Tablet H,Gadgets,Germany,4,38775,15,12,147655.2,Card
1028,2024-02-23,Monitor E,Electronics,UK,2,48886,10,12,98554.18,Cash
1029,2024-12-15,Smartphone A,Gadgets,India,4,28613,0,5,120174.6,Cash
1030,2024-02-14,Tablet H,Accessories,Germany,2,1480,10,5,2797.2,Cash
1031,2024-01-16,Headphones C,Accessories,India,1,45925,15,12,43720.6,UPI
1032,2024-11-08,Keyboard D,Electronics,Australia,1,24391,0,5,25610.55,NetBanking
1033,2024-10-08,Tablet H,Electronics,Canada,9,50791,5,5,455976.2,NetBanking
1034,2024-01-15,Laptop B,Accessories,Germany,5,3074,15,12,14632.24,UPI
1035,2024-07-18,Mouse F,Accessories,USA,5,48887,15,12,232702.12,Cash
1036,2024-01-13,Headphones C,Gadgets,Australia,7,26917,5,5,187947.95,NetBanking
1037,2024-05-05,Camera G,Electronics,USA,4,32661,15,12,124373.09,UPI
1038,2024-01-03,Camera G,Accessories,India,1,9946,5,12,10582.54,UPI
1039,2024-05-13,Monitor E,Accessories,USA,2,41147,0,18,97106.92,Card
1040,2024-03-26,Laptop B,Accessories,Canada,4,55629,5,5,221959.71,NetBanking
1041,2024-05-05,Smartphone A,Accessories,Canada,6,59568,10,12,360267.26,UPI
1042,2024-03-18,Laptop B,Gadgets,USA,4,17338,0,18,81835.36,NetBanking
1043,2024-04-06,Tablet H,Electronics,Australia,7,21699,5,5,151513.27,Cash
1044,2024-01-05,Laptop B,Accessories,UK,7,40464,5,5,282539.88,UPI
1045,2024-05-08,Tablet H,Gadgets,UK,6,49483,10,18,315305.68,UPI
1046,2024-02-01,Headphones C,Accessories,Australia,4,36594,0,18,172723.68,Cash
1047,2024-10-22,Tablet H,Electronics,India,5,24440,5,18,136986.2,NetBanking
1048,2024-07-06,Laptop B,Electronics,India,10,58085,15,12,552969.2,NetBanking
1049,2024-06-15,Smartphone A,Electronics,USA,6,15591,5,18,104865.07,NetBanking
1050,2024-04-03,Monitor E,Gadgets,UK,8,23670,5,18,212272.56,UPI
1051,2024-09-20,Mouse F,Electronics,Australia,7,20404,0,18,168537.04,UPI
1052,2024-08-02,Camera G,Electronics,Germany,6,37573,10,12,227241.5,Card
1053,2024-06-27,Monitor E,Electronics,Australia,5,28570,5,18,160134.85,NetBanking
1054,2024-06-02,Keyboard D,Electronics,Canada,4,27103,10,5,102449.34,Cash
1055,2024-11-15,Laptop B,Electronics,Australia,3,50440,10,18,160701.84,Cash
1056,2024-08-21,Headphones C,Electronics,UK,9,44271,5,12,423939.1,Cash
1057,2024-11-21,Tablet H,Accessories,Germany,9,15323,10,12,139010.26,UPI
1058,2024-02-26,Monitor E,Accessories,Germany,9,24808,15,5,199270.26,UPI
1059,2024-06-28,Laptop B,Gadgets,Australia,4,20097,5,12,85532.83,NetBanking
1060,2024-08-20,Monitor E,Gadgets,Canada,2,56210,5,12,119614.88,Card
1061,2024-04-30,Camera G,Accessories,Canada,1,13108,0,5,13763.4,Card
1062,2024-06-09,Headphones C,Electronics,Canada,3,30992,5,12,98926.46,NetBanking
1063,2024-08-18,Camera G,Accessories,India,3,31787,15,12,90783.67,NetBanking
1064,2024-07-26,Tablet H,Accessories,Australia,9,33801,10,18,323069.96,Cash
1065,2024-07-31,Smartphone A,Electronics,India,10,35062,5,12,373059.68,Card
1066,2024-06-10,Keyboard D,Electronics,India,9,57138,15,12,489558.38,Card
1067,2024-03-15,Mouse F,Electronics,USA,4,34034,15,12,129601.47,Cash
1068,2024-07-25,Headphones C,Gadgets,Germany,2,35382,0,12,79255.68,NetBanking
1069,2024-11-09,Mouse F,Accessories,USA,6,41950,5,18,282155.7,UPI
1070,2024-06-15,Keyboard D,Gadgets,UK,4,22962,0,5,96440.4,UPI
1071,2024-06-30,Monitor E,Gadgets,Germany,5,59427,5,18,333088.33,NetBanking
1072,2024-01-12,Smartphone A,Electronics,Australia,2,39860,15,18,79959.16,Card
1073,2024-11-27,Laptop B,Gadgets,Australia,8,55142,10,18,468486.43,Card
1074,2024-07-15,Laptop B,Electronics,Germany,10,32275,0,18,380845.0,Card
1075,2024-07-02,Monitor E,Gadgets,UK,1,54643,15,5,48768.88,Card
1076,2024-02-21,Tablet H,Accessories,India,8,45516,0,18,429671.04,UPI
1077,2024-12-12,Camera G,Electronics,Germany,8,46332,10,5,350269.92,UPI
1078,2024-11-18,Tablet H,Accessories,USA,3,40463,15,5,108339.68,UPI
1079,2024-01-02,Mouse F,Accessories,Canada,9,57776,0,18,613581.12,Cash
1080,2024-12-16,Camera G,Gadgets,USA,9,7319,0,5,69164.55,NetBanking
1081,2024-04-12,Headphones C,Electronics,Australia,10,4086,5,12,43475.04,Card
1082,2024-05-18,Laptop B,Accessories,UK,1,23680,15,12,22543.36,NetBanking
1083,2024-04-12,Laptop B,Gadgets,Germany,1,16680,10,12,16813.44,Cash
1084,2024-08-24,Keyboard D,Electronics,Australia,9,23984,10,18,229239.07,UPI
1085,2024-07-14,Headphones C,Gadgets,Canada,1,1414,5,5,1410.46,UPI
1086,2024-12-13,Tablet H,Accessories,India,4,28188,0,12,126282.24,Card
1087,2024-02-14,Keyboard D,Gadgets,Australia,8,52103,0,18,491852.32,Cash
1088,2024-06-05,Laptop B,Accessories,Australia,6,43164,10,5,244739.88,UPI
1089,2024-06-05,Laptop B,Gadgets,India,9,58925,0,12,593964.0,Cash
1090,2024-04-12,Mouse F,Electronics,Canada,10,51741,10,5,488952.45,Card
1091,2024-08-28,Laptop B,Accessories,Germany,5,18930,0,5,99382.5,NetBanking
1092,2024-11-30,Keyboard D,Electronics,Canada,5,4043,5,12,21508.76,Cash
1093,2024-10-14,Laptop B,Accessories,USA,7,1139,15,12,7590.3,NetBanking
1094,2024-12-12,Keyboard D,Electronics,Australia,4,44786,15,18,179681.43,UPI
1095,2024-03-02,Tablet H,Accessories,UK,9,14100,15,18,127280.7,UPI
1096,2024-12-19,Mouse F,Accessories,India,3,40841,10,18,130119.43,Card
1097,2024-06-03,Smartphone A,Gadgets,UK,9,17051,10,12,154686.67,Card
1098,2024-02-03,Laptop B,Accessories,USA,4,54512,5,5,217502.88,Cash
1099,2024-11-27,Laptop B,Gadgets,Germany,5,12175,15,18,61057.62,Card
1100,2024-11-13,Keyboard D,Gadgets,USA,2,41480,0,18,97892.8,Card
1101,2024-08-30,Headphones C,Accessories,Germany,3,36101,0,12,121299.36,NetBanking
1102,2024-05-21,Monitor E,Gadgets,Australia,3,32755,15,12,93548.28,NetBanking
1103,2024-09-08,Mouse F,Electronics,UK,9,20504,0,18,217752.48,Card
1104,2024-06-03,Mouse F,Accessories,Australia,1,40402,10,5,38179.89,Card
1105,2024-09-22,Laptop B,Electronics,USA,2,57923,15,5,103392.55,NetBanking
1106,2024-11-21,Headphones C,Gadgets,Australia,4,57951,0,18,273528.72,Cash
1107,2024-05-28,Laptop B,Electronics,India,2,6309,10,12,12718.94,UPI
1108,2024-03-19,Monitor E,Accessories,Canada,4,44302,0,18,209105.44,Card
1109,2024-11-10,Smartphone A,Accessories,India,5,54872,10,5,259270.2,NetBanking
1110,2024-06-20,Headphones C,Electronics,Canada,4,26402,0,18,124617.44,NetBanking
1111,2024-07-01,Laptop B,Gadgets,India,4,45102,15,18,180949.22,NetBanking
1112,2024-12-31,Laptop B,Electronics,Germany,5,13300,0,12,74480.0,Cash
1113,2024-02-10,Tablet H,Gadgets,Canada,2,15779,0,18,37238.44,Cash
1114,2024-10-31,Laptop B,Gadgets,UK,1,37114,5,5,37021.21,NetBanking
1115,2024-07-13,Camera G,Gadgets,Australia,3,8424,0,12,28304.64,Card
1116,2024-04-07,Mouse F,Accessories,USA,5,58246,15,18,292103.69,UPI
1117,2024-01-19,Keyboard D,Gadgets,USA,1,19157,5,18,21475.0,Card
1118,2024-05-17,Mouse F,Accessories,Germany,1,44555,0,5,46782.75,NetBanking
1119,2024-06-17,Camera G,Gadgets,Canada,6,18584,10,18,118417.25,Card
1120,2024-04-11,Camera G,Accessories,USA,8,10017,0,18,94560.48,Cash
1121,2024-10-26,Laptop B,Gadgets,India,1,28175,0,18,33246.5,Card
1122,2024-02-16,Camera G,Electronics,USA,10,44555,5,18,499461.55,Card
1123,2024-09-10,Camera G,Accessories,Canada,9,14989,0,12,151089.12,Cash
1124,2024-02-19,Headphones C,Gadgets,Germany,3,13775,5,18,46325.32,UPI
1125,2024-02-22,Camera G,Electronics,Canada,3,50730,10,5,143819.55,UPI
1126,2024-03-17,Monitor E,Gadgets,Canada,2,1660,10,18,3525.84,Cash
1127,2024-06-16,Headphones C,Gadgets,India,4,12482,15,12,47531.46,NetBanking
1128,2024-01-13,Keyboard D,Electronics,Canada,3,10987,15,5,29417.69,Cash
1129,2024-04-30,Tablet H,Accessories,UK,10,49027,5,5,489044.33,Card
1130,2024-07-06,Mouse F,Gadgets,India,8,43038,15,18,345336.91,Cash
1131,2024-09-08,Smartphone A,Accessories,UK,4,56545,0,18,266892.4,Card
1132,2024-10-15,Laptop B,Accessories,USA,4,12776,5,5,50976.24,NetBanking
1133,2024-02-07,Mouse F,Electronics,UK,3,27351,15,18,82299.16,NetBanking
1134,2024-04-02,Camera G,Gadgets,Canada,2,29159,10,5,55110.51,Card
1135,2024-09-05,Keyboard D,Accessories,USA,5,43264,10,18,229731.84,NetBanking
1136,2024-06-08,Headphones C,Electronics,Australia,1,40200,5,5,40099.5,NetBanking
1137,2024-10-27,Keyboard D,Gadgets,Canada,7,47178,15,5,294744.55,UPI
1138,2024-05-21,Keyboard D,Gadgets,Canada,4,32562,10,18,138323.38,NetBanking
1139,2024-04-17,Smartphone A,Gadgets,Germany,9,7785,5,5,69889.84,Card
1140,2024-03-21,Headphones C,Electronics,USA,1,50326,5,12,53546.86,Card
1141,2024-11-29,Headphones C,Accessories,UK,7,11476,0,18,94791.76,UPI
1142,2024-12-22,Headphones C,Gadgets,Canada,2,16997,5,5,33909.01,Cash
1143,2024-03-08,Laptop B,Accessories,Canada,8,29978,10,18,254693.09,UPI
1144,2024-12-14,Headphones C,Electronics,Canada,4,41086,5,12,174862.02,Card
1145,2024-07-11,Camera G,Electronics,Germany,9,35000,15,12,299880.0,UPI
1146,2024-04-11,Laptop B,Electronics,Australia,5,11140,5,5,55560.75,Cash
1147,2024-12-17,Laptop B,Electronics,UK,4,26516,10,18,112639.97,NetBanking
1148,2024-08-18,Mouse F,Accessories,Canada,1,52016,10,5,49155.12,UPI
1149,2024-09-11,Tablet H,Electronics,Australia,4,40191,0,5,168802.2,UPI
1150,2024-10-03,Laptop B,Accessories,Canada,3,2441,10,12,7381.58,NetBanking
1151,2024-04-28,Keyboard D,Accessories,Australia,9,2264,5,12,21680.06,UPI
1152,2024-05-08,Mouse F,Accessories,USA,5,31477,15,18,157857.15,Cash
1153,2024-04-28,Keyboard D,Electronics,USA,4,29935,5,12,127403.36,NetBanking
1154,2024-12-21,Keyboard D,Accessories,UK,5,12630,5,12,67191.6,UPI
1155,2024-03-01,Laptop B,Electronics,Germany,1,18947,10,18,20121.71,Cash
1156,2024-02-09,Camera G,Electronics,Australia,2,4824,0,18,11384.64,Card
1157,2024-03-16,Mouse F,Electronics,India,6,36082,15,18,217141.48,NetBanking
1158,2024-07-13,Keyboard D,Gadgets,Germany,10,34552,15,12,328935.04,Card
1159,2024-02-29,Headphones C,Accessories,India,2,44183,10,5,83505.87,Card
1160,2024-04-13,Keyboard D,Gadgets,UK,7,2412,10,5,15955.38,Card
1161,2024-11-24,Monitor E,Electronics,Canada,9,33002,0,5,311868.9,UPI
1162,2024-04-08,Mouse F,Accessories,India,7,58122,15,18,408074.56,UPI
1163,2024-05-14,Monitor E,Electronics,Australia,4,43321,5,18,194251.36,Cash
1164,2024-07-23,Tablet H,Electronics,Germany,2,29654,15,5,52932.39,NetBanking
1165,2024-03-31,Monitor E,Electronics,Canada,8,56153,15,5,400932.42,NetBanking
1166,2024-02-10,Mouse F,Accessories,Germany,7,40100,0,5,294735.0,NetBanking
1167,2024-07-28,Monitor E,Gadgets,Canada,3,9961,0,5,31377.15,UPI
1168,2024-03-17,Smartphone A,Electronics,India,5,59814,0,5,314023.5,NetBanking
1169,2024-01-08,Smartphone A,Accessories,UK,9,11537,0,5,109024.65,Cash
1170,2024-09-30,Laptop B,Electronics,Canada,7,8661,0,12,67902.24,NetBanking
1171,2024-11-24,Mouse F,Gadgets,Canada,3,53801,0,5,169473.15,NetBanking
1172,2024-06-12,Keyboard D,Gadgets,Germany,7,40394,15,5,252361.51,Card
1173,2024-02-02,Camera G,Electronics,Australia,6,40782,15,18,245426.08,Card
1174,2024-04-30,Keyboard D,Electronics,UK,6,29879,0,18,211543.32,NetBanking
1175,2024-04-13,Headphones C,Accessories,USA,9,53756,10,12,487674.43,UPI
1176,2024-03-09,Monitor E,Accessories,UK,10,32892,15,12,313131.84,Card
1177,2024-05-02,Smartphone A,Electronics,Canada,9,55105,0,18,585215.1,Cash
1178,2024-04-25,Keyboard D,Electronics,Germany,7,36103,15,18,253479.16,NetBanking
1179,2024-04-24,Camera G,Gadgets,USA,1,11076,10,12,11164.61,Card
1180,2024-04-30,Monitor E,Electronics,UK,1,15336,15,12,14599.87,Cash
1181,2024-07-20,Monitor E,Gadgets,Australia,10,25489,0,5,267634.5,NetBanking
1182,2024-09-15,Tablet H,Gadgets,Canada,2,47216,0,18,111429.76,Cash
1183,2024-02-17,Smartphone A,Gadgets,Germany,5,26856,15,18,134682.84,UPI
1184,2024-03-21,Keyboard D,Gadgets,Germany,2,45661,0,12,102280.64,Card
1185,2024-11-27,Tablet H,Gadgets,India,7,37732,5,12,281027.94,Card
1186,2024-03-11,Mouse F,Gadgets,Canada,3,2341,5,5,7005.44,NetBanking
1187,2024-04-07,Monitor E,Gadgets,USA,2,45500,0,5,95550.0,Card
1188,2024-05-19,Monitor E,Electronics,Australia,4,46159,0,12,206792.32,NetBanking
1189,2024-03-13,Keyboard D,Gadgets,Germany,3,57625,5,18,193792.88,NetBanking
1190,2024-02-20,Tablet H,Gadgets,USA,1,1306,15,18,1309.92,NetBanking
1191,2024-01-17,Tablet H,Electronics,UK,1,18145,5,5,18099.64,NetBanking
1192,2024-11-21,Monitor E,Accessories,India,9,36034,0,18,382681.08,NetBanking
1193,2024-03-05,Camera G,Electronics,UK,7,20109,0,18,166100.34,NetBanking
1194,2024-08-12,Smartphone A,Electronics,Canada,7,55699,10,5,368448.89,NetBanking
1195,2024-11-30,Keyboard D,Accessories,Australia,9,59825,15,12,512580.6,Card
1196,2024-02-01,Keyboard D,Electronics,Australia,10,21774,0,5,228627.0,NetBanking
1197,2024-05-09,Mouse F,Gadgets,UK,8,7948,10,12,64092.67,NetBanking
1198,2024-11-11,Mouse F,Gadgets,USA,2,5037,10,18,10698.59,UPI
1199,2024-08-09,Mouse F,Accessories,USA,6,12933,10,18,82409.08,UPI
1200,2024-12-03,Laptop B,Accessories,USA,5,17387,5,12,92498.84,Card
1201,2024-04-25,Camera G,Gadgets,India,9,40049,10,18,382788.34,NetBanking
1202,2024-01-28,Laptop B,Accessories,Canada,8,50422,10,12,406603.01,UPI
1203,2024-02-08,Monitor E,Gadgets,Canada,9,2197,5,12,21038.47,Cash
1204,2024-05-31,Headphones C,Electronics,India,2,23212,10,12,46795.39,Cash
1205,2024-06-30,Camera G,Gadgets,Germany,9,7657,10,18,73185.61,Card
1206,2024-03-05,Camera G,Electronics,Australia,3,5353,5,5,16018.85,UPI
1207,2024-06-27,Tablet H,Electronics,Germany,7,28399,10,5,187859.39,Card
1208,2024-03-08,Camera G,Accessories,Australia,2,36890,15,5,65848.65,UPI
1209,2024-02-10,Smartphone A,Gadgets,India,6,7784,10,18,49599.65,Cash
1210,2024-03-19,Keyboard D,Electronics,Canada,9,31604,15,5,253859.13,Card
1211,2024-02-17,Keyboard D,Gadgets,Australia,1,53626,10,12,54055.01,UPI
1212,2024-05-14,Mouse F,Electronics,UK,5,15135,5,5,75485.81,UPI
1213,2024-09-04,Monitor E,Electronics,Germany,3,45786,0,5,144225.9,UPI
1214,2024-09-07,Camera G,Accessories,Australia,6,20467,15,18,123170.41,NetBanking
1215,2024-05-04,Camera G,Gadgets,USA,6,9064,0,18,64173.12,Card
1216,2024-04-21,Laptop B,Accessories,Germany,8,51639,10,18,438724.94,Card
1217,2024-02-23,Monitor E,Accessories,Australia,4,35577,15,18,142734.92,UPI
1218,2024-12-21,Mouse F,Accessories,Australia,6,12040,5,5,72059.4,UPI
1219,2024-06-11,Keyboard D,Electronics,Australia,10,37030,0,5,388815.0,Cash
1220,2024-11-21,Headphones C,Electronics,USA,7,48623,15,5,303772.19,UPI
1221,2024-01-15,Smartphone A,Accessories,USA,9,701,5,5,6293.23,Card
1222,2024-07-23,Camera G,Electronics,Germany,2,43653,15,12,83115.31,Cash
1223,2024-04-24,Headphones C,Gadgets,Canada,10,23158,10,12,233432.64,NetBanking
1224,2024-01-01,Laptop B,Gadgets,UK,8,25612,15,5,182869.68,UPI
1225,2024-04-05,Laptop B,Accessories,Australia,1,10633,0,18,12546.94,Card
1226,2024-01-28,Headphones C,Accessories,UK,2,26417,0,5,55475.7,NetBanking
1227,2024-08-28,Headphones C,Gadgets,UK,9,52046,10,12,472161.31,UPI
1228,2024-10-31,Keyboard D,Electronics,India,6,10794,15,5,57801.87,NetBanking
1229,2024-10-24,Smartphone A,Gadgets,USA,3,36979,5,12,118036.97,NetBanking
1230,2024-10-22,Monitor E,Electronics,India,5,52704,15,5,235191.6,UPI
1231,2024-08-25,Mouse F,Gadgets,India,8,1879,0,18,17737.76,Cash
1232,2024-02-26,Mouse F,Gadgets,Canada,8,42525,5,5,339349.5,NetBanking
1233,2024-12-10,Keyboard D,Electronics,UK,5,3905,15,18,19583.58,Card
1234,2024-06-06,Laptop B,Accessories,India,9,35606,5,5,319652.86,Cash
1235,2024-10-19,Laptop B,Gadgets,Australia,4,21913,0,5,92034.6,Card
1236,2024-08-11,Smartphone A,Electronics,Canada,8,21546,15,12,164094.34,Card
1237,2024-05-03,Smartphone A,Gadgets,UK,7,10448,10,18,77670.43,Card
1238,2024-05-10,Mouse F,Electronics,Germany,3,24420,15,12,69743.52,UPI
1239,2024-07-30,Camera G,Accessories,USA,1,1257,15,12,1196.66,Cash
1240,2024-02-06,Monitor E,Accessories,USA,4,34793,0,12,155872.64,NetBanking
1241,2024-01-31,Keyboard D,Gadgets,Australia,2,54187,15,18,108699.12,NetBanking
1242,2024-05-05,Headphones C,Electronics,UK,2,21234,15,18,42595.4,Cash
1243,2024-10-04,Camera G,Accessories,Australia,4,49049,15,12,186778.59,Cash
1244,2024-06-22,Mouse F,Accessories,India,9,36469,15,18,329205.66,Cash
1245,2024-10-01,Smartphone A,Gadgets,Canada,10,8172,5,18,91608.12,Card
1246,2024-06-19,Monitor E,Gadgets,UK,1,44701,0,12,50065.12,Card
1247,2024-03-16,Mouse F,Gadgets,Germany,8,14033,10,12,113162.11,UPI
1248,2024-08-12,Keyboard D,Gadgets,Canada,8,13293,10,18,112937.33,NetBanking
1249,2024-12-20,Camera G,Accessories,Germany,9,47150,10,5,401010.75,Cash
1250,2024-08-20,Camera G,Accessories,India,9,18772,5,18,189390.71,Cash
1251,2024-10-13,Mouse F,Accessories,Germany,3,36320,15,18,109286.88,UPI
1252,2024-11-17,Tablet H,Accessories,Germany,6,41023,15,5,219678.17,Cash
1253,2024-07-29,Monitor E,Gadgets,India,10,36562,5,18,409860.02,Cash
1254,2024-12-18,Tablet H,Accessories,India,2,46985,5,12,99984.08,Card
1255,2024-07-20,Camera G,Gadgets,UK,10,44442,5,5,443308.95,NetBanking
1256,2024-08-20,Keyboard D,Gadgets,Australia,6,20951,15,18,126083.12,Card
1257,2024-09-13,Smartphone A,Accessories,Germany,2,47524,0,12,106453.76,NetBanking
1258,2024-02-16,Tablet H,Electronics,Canada,6,30253,0,5,190593.9,Cash
1259,2024-05-12,Smartphone A,Electronics,Germany,7,29674,0,5,218103.9,Card
1260,2024-04-12,Keyboard D,Gadgets,UK,3,54985,15,12,157037.16,Cash
1261,2024-03-21,Smartphone A,Gadgets,India,5,57754,5,12,307251.28,UPI
1262,2024-06-19,Smartphone A,Gadgets,India,10,56892,5,12,605330.88,UPI
1263,2024-10-10,Keyboard D,Electronics,USA,8,49118,5,12,418092.42,Card
1264,2024-01-09,Camera G,Gadgets,Australia,2,42219,0,18,99636.84,Cash
1265,2024-11-08,Tablet H,Accessories,UK,9,6757,5,12,64705.03,UPI
1266,2024-04-28,Mouse F,Accessories,Canada,5,29013,10,12,146225.52,Cash
1267,2024-05-01,Mouse F,Gadgets,Australia,3,36115,10,5,102386.03,Cash
1268,2024-08-31,Tablet H,Gadgets,UK,1,28467,5,18,31911.51,UPI
1269,2024-05-14,Tablet H,Electronics,USA,3,2893,10,18,9217.1,Cash
1270,2024-09-27,Keyboard D,Accessories,India,1,34139,15,18,34241.42,NetBanking
1271,2024-04-16,Camera G,Gadgets,UK,8,3596,0,5,30206.4,UPI
1272,2024-12-17,Tablet H,Accessories,USA,4,17308,0,18,81693.76,Cash
1273,2024-09-24,Mouse F,Accessories,USA,10,9939,5,12,105750.96,NetBanking
1274,2024-01-03,Headphones C,Accessories,Australia,1,31662,0,5,33245.1,Card
1275,2024-08-23,Laptop B,Accessories,India,9,4493,15,5,36090.02,Cash
1276,2024-03-20,Smartphone A,Electronics,India,9,52821,10,18,504863.12,Card
1277,2024-08-28,Tablet H,Gadgets,Australia,7,33721,0,18,278535.46,NetBanking
1278,2024-02-29,Monitor E,Electronics,Canada,1,6709,0,5,7044.45,UPI
1279,2024-09-02,Monitor E,Electronics,Germany,4,30034,10,12,121097.09,UPI
1280,2024-04-04,Camera G,Electronics,Australia,9,30446,0,18,323336.52,Cash
1281,2024-11-29,Laptop B,Electronics,Australia,5,18045,10,12,90946.8,Cash
1282,2024-03-05,Keyboard D,Accessories,UK,1,32450,5,18,36376.45,Card
1283,2024-01-02,Camera G,Gadgets,Australia,9,10453,10,5,88902.77,Card
1284,2024-07-21,Keyboard D,Gadgets,Canada,2,53879,5,5,107488.6,UPI
1285,2024-03-09,Camera G,Gadgets,Germany,3,38268,5,12,122151.46,Cash
1286,2024-04-01,Tablet H,Electronics,USA,1,41602,15,18,41726.81,UPI
1287,2024-01-13,Mouse F,Electronics,India,7,51413,15,18,360970.67,NetBanking
1288,2024-08-08,Monitor E,Accessories,Germany,8,29005,15,18,232736.12,NetBanking
1289,2024-01-22,Smartphone A,Accessories,USA,10,26294,10,5,248478.3,Card
1290,2024-01-28,Keyboard D,Gadgets,USA,6,1624,0,12,10913.28,NetBanking
1291,2024-06-06,Mouse F,Electronics,India,7,45523,0,5,334594.05,UPI
1292,2024-09-16,Monitor E,Gadgets,India,1,42785,10,12,43127.28,UPI
1293,2024-01-18,Keyboard D,Gadgets,UK,7,13249,0,5,97380.15,UPI
1294,2024-11-30,Keyboard D,Accessories,Germany,1,24699,5,18,27687.58,Card
1295,2024-12-07,Mouse F,Accessories,India,3,1551,15,5,4152.8,Card
1296,2024-08-12,Laptop B,Gadgets,UK,4,35446,10,12,142918.27,UPI
1297,2024-10-10,Smartphone A,Electronics,Australia,10,45927,10,5,434010.15,UPI
1298,2024-08-12,Smartphone A,Gadgets,Australia,8,1427,0,5,11986.8,Card
1299,2024-09-07,Monitor E,Electronics,India,3,46831,0,18,165781.74,Card
1300,2024-02-13,Smartphone A,Accessories,UK,7,53640,5,5,374541.3,Card
1301,2024-11-09,Keyboard D,Electronics,Australia,6,20801,0,12,139782.72,NetBanking
1302,2024-05-25,Laptop B,Gadgets,India,8,51111,5,5,407865.78,UPI
1303,2024-10-18,Smartphone A,Gadgets,USA,2,31692,15,12,60341.57,Card
1304,2024-12-24,Monitor E,Electronics,Australia,8,43903,0,12,393370.88,UPI
1305,2024-07-13,Mouse F,Accessories,Australia,1,45794,5,18,51335.07,NetBanking
1306,2024-01-23,Monitor E,Electronics,Australia,3,13606,5,18,45756.98,UPI
1307,2024-01-28,Mouse F,Gadgets,USA,2,32047,0,18,75630.92,Cash
1308,2024-01-05,Camera G,Accessories,USA,8,24667,0,18,232856.48,UPI
1309,2024-11-11,Monitor E,Gadgets,Australia,4,39707,0,5,166769.4,Card
1310,2024-05-14,Monitor E,Electronics,Australia,2,8738,15,5,15597.33,UPI
1311,2024-09-04,Tablet H,Accessories,Germany,4,43527,0,5,182813.4,UPI
1312,2024-06-07,Mouse F,Electronics,Canada,5,43159,0,5,226584.75,UPI
1313,2024-10-06,Keyboard D,Accessories,USA,5,34660,5,12,184391.2,UPI
1314,2024-06-11,Mouse F,Accessories,Germany,5,58907,0,12,329879.2,Card
1315,2024-01-11,Smartphone A,Accessories,Germany,3,27782,10,18,88513.45,Card
1316,2024-07-24,Keyboard D,Gadgets,USA,9,22799,15,5,183132.97,NetBanking
